x,y,filename,block
174,138,output_7975.wav,2
-125,127,output_7976.wav,6
-161,-23,output_7977.wav,9
-108,-77,output_7978.wav,9
34,-182,output_7979.wav,13
-15,4,output_7980.wav,4
86,-66,output_7981.wav,12
22,-93,output_7982.wav,12
106,57,output_7983.wav,1
-113,76,output_7984.wav,7
127,-96,output_7985.wav,15
160,-173,output_7986.wav,14
51,-20,output_7987.wav,12
-183,-180,output_7988.wav,10
11,137,output_7989.wav,3
22,-143,output_7990.wav,13
-95,-39,output_7991.wav,8
115,-186,output_7992.wav,14
-72,-99,output_7993.wav,8
25,-94,output_7994.wav,12
84,-48,output_7995.wav,12
-161,-102,output_7996.wav,10
40,-110,output_7997.wav,13
41,-107,output_7998.wav,13
-4,-6,output_7999.wav,8
42,60,output_8000.wav,0
-182,-114,output_8001.wav,10
-128,-165,output_8002.wav,10
-38,4,output_8003.wav,4
-101,58,output_8004.wav,7
-128,-62,output_8005.wav,9
33,19,output_8006.wav,0
119,187,output_8007.wav,2
-142,78,output_8008.wav,7
-87,42,output_8009.wav,4
-134,-79,output_8010.wav,9
5,22,output_8011.wav,0
-196,-111,output_8012.wav,10
-110,-19,output_8013.wav,9
60,-179,output_8014.wav,13
-62,75,output_8015.wav,4
-146,89,output_8016.wav,7
-115,-85,output_8017.wav,9
-186,-200,output_8018.wav,10
42,-194,output_8019.wav,13
170,122,output_8020.wav,2
108,-36,output_8021.wav,15
-25,149,output_8022.wav,5
95,182,output_8023.wav,3
175,-107,output_8024.wav,14
-63,55,output_8025.wav,4
-129,-145,output_8026.wav,10
-191,104,output_8027.wav,6
-17,85,output_8028.wav,4
-7,158,output_8029.wav,5
-77,164,output_8030.wav,5
-130,-99,output_8031.wav,9
9,-179,output_8032.wav,13
40,119,output_8033.wav,3
-121,-70,output_8034.wav,9
90,-173,output_8035.wav,13
167,-138,output_8036.wav,14
-33,140,output_8037.wav,5
88,-114,output_8038.wav,13
-54,128,output_8039.wav,5
151,-153,output_8040.wav,14
-87,32,output_8041.wav,4
-26,45,output_8042.wav,4
152,179,output_8043.wav,2
6,-42,output_8044.wav,12
112,9,output_8045.wav,1
-114,-124,output_8046.wav,10
-100,108,output_8047.wav,5
-126,172,output_8048.wav,6
186,36,output_8049.wav,1
82,191,output_8050.wav,3
150,170,output_8051.wav,2
-149,-177,output_8052.wav,10
177,158,output_8053.wav,2
138,47,output_8054.wav,1
-1,145,output_8055.wav,5
52,50,output_8056.wav,0
-71,-67,output_8057.wav,8
-135,111,output_8058.wav,6
-200,23,output_8059.wav,7
-157,-80,output_8060.wav,9
99,191,output_8061.wav,3
42,-119,output_8062.wav,13
-5,134,output_8063.wav,5
-15,189,output_8064.wav,5
154,150,output_8065.wav,2
-154,-173,output_8066.wav,10
157,152,output_8067.wav,2
14,-140,output_8068.wav,13
109,-18,output_8069.wav,15
-139,-117,output_8070.wav,10
-145,191,output_8071.wav,6
-171,-183,output_8072.wav,10
-8,129,output_8073.wav,5
-55,-169,output_8074.wav,11
-52,21,output_8075.wav,4
-87,-197,output_8076.wav,11
-173,-74,output_8077.wav,9
161,-46,output_8078.wav,15
-109,101,output_8079.wav,6
69,-25,output_8080.wav,12
125,-31,output_8081.wav,15
128,184,output_8082.wav,2
131,-125,output_8083.wav,14
-184,-16,output_8084.wav,9
-185,79,output_8085.wav,7
-23,-55,output_8086.wav,8
-152,-109,output_8087.wav,10
175,140,output_8088.wav,2
163,161,output_8089.wav,2
134,80,output_8090.wav,1
-50,-158,output_8091.wav,11
42,-33,output_8092.wav,12
0,-70,output_8093.wav,12
170,-43,output_8094.wav,15
138,91,output_8095.wav,1
-46,127,output_8096.wav,5
160,-76,output_8097.wav,15
12,-170,output_8098.wav,13
49,-180,output_8099.wav,13
-158,-4,output_8100.wav,9
95,110,output_8101.wav,3
88,34,output_8102.wav,0
63,-140,output_8103.wav,13
-152,-118,output_8104.wav,10
-97,-114,output_8105.wav,11
117,156,output_8106.wav,2
-62,-25,output_8107.wav,8
-4,38,output_8108.wav,4
39,-150,output_8109.wav,13
-120,106,output_8110.wav,6
-6,84,output_8111.wav,4
126,23,output_8112.wav,1
-29,-89,output_8113.wav,8
160,60,output_8114.wav,1
81,171,output_8115.wav,3
167,42,output_8116.wav,1
-42,-123,output_8117.wav,11
-70,107,output_8118.wav,5
0,43,output_8119.wav,0
166,54,output_8120.wav,1
167,190,output_8121.wav,2
-18,-148,output_8122.wav,11
0,80,output_8123.wav,0
118,-66,output_8124.wav,15
7,-173,output_8125.wav,13
-8,-43,output_8126.wav,8
117,-25,output_8127.wav,15
145,83,output_8128.wav,1
50,-40,output_8129.wav,12
46,-151,output_8130.wav,13
-187,42,output_8131.wav,7
-132,-111,output_8132.wav,10
-104,-51,output_8133.wav,9
-30,176,output_8134.wav,5
-62,-80,output_8135.wav,8
170,-130,output_8136.wav,14
188,-38,output_8137.wav,15
6,-115,output_8138.wav,13
162,-130,output_8139.wav,14
179,104,output_8140.wav,2
-109,-153,output_8141.wav,10
115,18,output_8142.wav,1
170,138,output_8143.wav,2
-185,-82,output_8144.wav,9
1,-143,output_8145.wav,13
189,156,output_8146.wav,2
167,-17,output_8147.wav,15
9,34,output_8148.wav,0
-169,-14,output_8149.wav,9
149,149,output_8150.wav,2
144,38,output_8151.wav,1
-50,78,output_8152.wav,4
114,57,output_8153.wav,1
-175,113,output_8154.wav,6
44,-42,output_8155.wav,12
-90,122,output_8156.wav,5
-144,84,output_8157.wav,7
-74,65,output_8158.wav,4
-161,132,output_8159.wav,6
71,-143,output_8160.wav,13
-61,-194,output_8161.wav,11
-4,146,output_8162.wav,5
163,60,output_8163.wav,1
-105,-90,output_8164.wav,9
-96,-64,output_8165.wav,8
-102,-190,output_8166.wav,10
153,104,output_8167.wav,2
1,-13,output_8168.wav,12
119,116,output_8169.wav,2
-47,-119,output_8170.wav,11
-99,150,output_8171.wav,5
-20,-104,output_8172.wav,11
138,-101,output_8173.wav,14
90,-141,output_8174.wav,13
-162,-180,output_8175.wav,10
-141,-104,output_8176.wav,10
-32,-103,output_8177.wav,11
150,-128,output_8178.wav,14
-10,164,output_8179.wav,5
-148,153,output_8180.wav,6
0,-42,output_8181.wav,12
34,0,output_8182.wav,0
-5,1,output_8183.wav,4
128,96,output_8184.wav,1
25,126,output_8185.wav,3
9,114,output_8186.wav,3
163,111,output_8187.wav,2
-3,-152,output_8188.wav,11
-82,-184,output_8189.wav,11
-78,197,output_8190.wav,5
8,-144,output_8191.wav,13
181,96,output_8192.wav,1
181,40,output_8193.wav,1
171,-52,output_8194.wav,15
-150,-167,output_8195.wav,10
187,199,output_8196.wav,2
119,144,output_8197.wav,2
-69,-56,output_8198.wav,8
-130,-110,output_8199.wav,10
-67,64,output_8200.wav,4
61,-133,output_8201.wav,13
9,159,output_8202.wav,3
124,-134,output_8203.wav,14
-195,-149,output_8204.wav,10
15,-92,output_8205.wav,12
191,-196,output_8206.wav,14
-73,4,output_8207.wav,4
-146,-158,output_8208.wav,10
76,191,output_8209.wav,3
-32,-25,output_8210.wav,8
34,-157,output_8211.wav,13
22,-180,output_8212.wav,13
-8,-168,output_8213.wav,11
57,160,output_8214.wav,3
-178,74,output_8215.wav,7
-186,81,output_8216.wav,7
166,-157,output_8217.wav,14
82,145,output_8218.wav,3
-12,-170,output_8219.wav,11
86,-108,output_8220.wav,13
168,189,output_8221.wav,2
-161,44,output_8222.wav,7
-33,-192,output_8223.wav,11
7,56,output_8224.wav,0
149,26,output_8225.wav,1
119,-196,output_8226.wav,14
9,147,output_8227.wav,3
-144,-70,output_8228.wav,9
-97,160,output_8229.wav,5
-16,-83,output_8230.wav,8
-78,37,output_8231.wav,4
-125,-101,output_8232.wav,10
71,119,output_8233.wav,3
-78,68,output_8234.wav,4
-56,-21,output_8235.wav,8
58,-176,output_8236.wav,13
146,-22,output_8237.wav,15
-63,22,output_8238.wav,4
-134,-190,output_8239.wav,10
180,-26,output_8240.wav,15
168,116,output_8241.wav,2
130,-166,output_8242.wav,14
168,90,output_8243.wav,1
155,-185,output_8244.wav,14
-144,-12,output_8245.wav,9
88,79,output_8246.wav,0
119,135,output_8247.wav,2
-139,25,output_8248.wav,7
17,92,output_8249.wav,0
118,-40,output_8250.wav,15
1,-95,output_8251.wav,12
-48,-171,output_8252.wav,11
131,-44,output_8253.wav,15
88,79,output_8254.wav,0
-120,63,output_8255.wav,7
68,51,output_8256.wav,0
-96,80,output_8257.wav,4
-132,-186,output_8258.wav,10
-48,57,output_8259.wav,4
66,180,output_8260.wav,3
-112,-146,output_8261.wav,10
-30,-194,output_8262.wav,11
107,-85,output_8263.wav,15
-7,34,output_8264.wav,4
64,-35,output_8265.wav,12
33,120,output_8266.wav,3
98,86,output_8267.wav,0
66,-64,output_8268.wav,12
134,-180,output_8269.wav,14
83,-179,output_8270.wav,13
166,24,output_8271.wav,1
116,182,output_8272.wav,2
152,-107,output_8273.wav,14
166,131,output_8274.wav,2
-125,-47,output_8275.wav,9
135,155,output_8276.wav,2
-102,174,output_8277.wav,6
-46,17,output_8278.wav,4
138,79,output_8279.wav,1
-90,-108,output_8280.wav,11
75,-196,output_8281.wav,13
-19,127,output_8282.wav,5
57,55,output_8283.wav,0
-120,194,output_8284.wav,6
68,-168,output_8285.wav,13
155,-26,output_8286.wav,15
-144,-83,output_8287.wav,9
-188,22,output_8288.wav,7
185,-116,output_8289.wav,14
-148,17,output_8290.wav,7
-87,8,output_8291.wav,4
-45,-5,output_8292.wav,8
-149,23,output_8293.wav,7
69,-154,output_8294.wav,13
-184,166,output_8295.wav,6
184,134,output_8296.wav,2
-135,-114,output_8297.wav,10
-75,-105,output_8298.wav,11
31,75,output_8299.wav,0
-176,-151,output_8300.wav,10
-180,-116,output_8301.wav,10
198,-25,output_8302.wav,15
109,28,output_8303.wav,1
-183,47,output_8304.wav,7
-3,143,output_8305.wav,5
100,198,output_8306.wav,3
190,-200,output_8307.wav,14
151,48,output_8308.wav,1
120,-166,output_8309.wav,14
-179,16,output_8310.wav,7
-21,126,output_8311.wav,5
70,-168,output_8312.wav,13
89,185,output_8313.wav,3
151,159,output_8314.wav,2
132,31,output_8315.wav,1
155,28,output_8316.wav,1
154,182,output_8317.wav,2
-53,114,output_8318.wav,5
68,179,output_8319.wav,3
-117,-72,output_8320.wav,9
-106,-99,output_8321.wav,9
61,54,output_8322.wav,0
-164,-27,output_8323.wav,9
181,69,output_8324.wav,1
169,119,output_8325.wav,2
-180,66,output_8326.wav,7
77,112,output_8327.wav,3
101,-30,output_8328.wav,15
-174,112,output_8329.wav,6
-114,140,output_8330.wav,6
-63,41,output_8331.wav,4
-14,-124,output_8332.wav,11
-6,56,output_8333.wav,4
97,-183,output_8334.wav,13
-12,-137,output_8335.wav,11
-83,56,output_8336.wav,4
-7,-34,output_8337.wav,8
-159,-145,output_8338.wav,10
67,-197,output_8339.wav,13
-135,-38,output_8340.wav,9
-150,76,output_8341.wav,7
-39,125,output_8342.wav,5
-41,-137,output_8343.wav,11
-149,0,output_8344.wav,7
-98,165,output_8345.wav,5
122,16,output_8346.wav,1
-57,199,output_8347.wav,5
-107,129,output_8348.wav,6
-31,-156,output_8349.wav,11
7,-134,output_8350.wav,13
-15,-48,output_8351.wav,8
-177,67,output_8352.wav,7
21,54,output_8353.wav,0
-29,-97,output_8354.wav,8
-102,-142,output_8355.wav,10
-123,185,output_8356.wav,6
-39,177,output_8357.wav,5
-67,-122,output_8358.wav,11
-40,-59,output_8359.wav,8
-150,-88,output_8360.wav,9
128,-152,output_8361.wav,14
-107,-107,output_8362.wav,10
151,164,output_8363.wav,2
137,-154,output_8364.wav,14
-89,74,output_8365.wav,4
74,-137,output_8366.wav,13
10,-157,output_8367.wav,13
-25,26,output_8368.wav,4
167,150,output_8369.wav,2
165,-182,output_8370.wav,14
6,198,output_8371.wav,3
169,-77,output_8372.wav,15
190,-170,output_8373.wav,14
-24,53,output_8374.wav,4
-22,31,output_8375.wav,4
-150,-43,output_8376.wav,9
-174,92,output_8377.wav,7
137,173,output_8378.wav,2
-54,-127,output_8379.wav,11
-36,5,output_8380.wav,4
110,-200,output_8381.wav,14
-129,-104,output_8382.wav,10
101,-180,output_8383.wav,14
111,-122,output_8384.wav,14
8,166,output_8385.wav,3
-39,-189,output_8386.wav,11
-77,67,output_8387.wav,4
161,12,output_8388.wav,1
-119,67,output_8389.wav,7
6,116,output_8390.wav,3
-55,36,output_8391.wav,4
-130,37,output_8392.wav,7
-91,-167,output_8393.wav,11
-107,-194,output_8394.wav,10
-53,55,output_8395.wav,4
76,-56,output_8396.wav,12
-111,121,output_8397.wav,6
-148,-116,output_8398.wav,10
5,179,output_8399.wav,3
186,102,output_8400.wav,2
-7,116,output_8401.wav,5
103,-197,output_8402.wav,14
-173,187,output_8403.wav,6
15,-143,output_8404.wav,13
139,-126,output_8405.wav,14
55,-151,output_8406.wav,13
127,-83,output_8407.wav,15
52,184,output_8408.wav,3
-184,97,output_8409.wav,7
20,-69,output_8410.wav,12
-41,-144,output_8411.wav,11
-136,-162,output_8412.wav,10
-115,72,output_8413.wav,7
123,-82,output_8414.wav,15
-26,118,output_8415.wav,5
159,71,output_8416.wav,1
-146,-57,output_8417.wav,9
-121,-43,output_8418.wav,9
-116,-34,output_8419.wav,9
-55,-121,output_8420.wav,11
108,-88,output_8421.wav,15
128,119,output_8422.wav,2
161,41,output_8423.wav,1
69,47,output_8424.wav,0
51,137,output_8425.wav,3
-78,-100,output_8426.wav,8
137,30,output_8427.wav,1
-12,42,output_8428.wav,4
-114,148,output_8429.wav,6
-150,116,output_8430.wav,6
-86,58,output_8431.wav,4
140,144,output_8432.wav,2
-94,-73,output_8433.wav,8
55,81,output_8434.wav,0
-97,58,output_8435.wav,4
170,-71,output_8436.wav,15
118,161,output_8437.wav,2
-80,-24,output_8438.wav,8
-113,-91,output_8439.wav,9
-181,-41,output_8440.wav,9
-1,111,output_8441.wav,5
88,35,output_8442.wav,0
-120,192,output_8443.wav,6
153,-197,output_8444.wav,14
-102,-34,output_8445.wav,9
164,-152,output_8446.wav,14
-72,-70,output_8447.wav,8
105,-133,output_8448.wav,14
-197,-15,output_8449.wav,9
-39,-39,output_8450.wav,8
-102,77,output_8451.wav,7
112,-140,output_8452.wav,14
143,199,output_8453.wav,2
70,122,output_8454.wav,3
-153,151,output_8455.wav,6
-165,165,output_8456.wav,6
-189,-98,output_8457.wav,9
1,-137,output_8458.wav,13
49,122,output_8459.wav,3
-101,-198,output_8460.wav,10
120,84,output_8461.wav,1
167,136,output_8462.wav,2
27,189,output_8463.wav,3
20,-83,output_8464.wav,12
-138,-145,output_8465.wav,10
-145,-165,output_8466.wav,10
-22,60,output_8467.wav,4
-132,-145,output_8468.wav,10
38,3,output_8469.wav,0
151,85,output_8470.wav,1
-167,161,output_8471.wav,6
-12,29,output_8472.wav,4
-24,-161,output_8473.wav,11
-86,30,output_8474.wav,4
-13,-119,output_8475.wav,11
42,96,output_8476.wav,0
191,47,output_8477.wav,1
-124,-79,output_8478.wav,9
-101,157,output_8479.wav,6
70,-169,output_8480.wav,13
193,-99,output_8481.wav,15
-28,158,output_8482.wav,5
-85,-170,output_8483.wav,11
163,-12,output_8484.wav,15
69,127,output_8485.wav,3
123,14,output_8486.wav,1
171,40,output_8487.wav,1
127,137,output_8488.wav,2
48,91,output_8489.wav,0
-41,-80,output_8490.wav,8
-44,191,output_8491.wav,5
150,52,output_8492.wav,1
176,-92,output_8493.wav,15
88,-186,output_8494.wav,13
64,166,output_8495.wav,3
193,-73,output_8496.wav,15
-196,11,output_8497.wav,7
-96,128,output_8498.wav,5
-118,-92,output_8499.wav,9
116,88,output_8500.wav,1
-182,165,output_8501.wav,6
-55,-107,output_8502.wav,11
122,-136,output_8503.wav,14
68,-177,output_8504.wav,13
-164,172,output_8505.wav,6
67,-4,output_8506.wav,12
-128,23,output_8507.wav,7
-23,-102,output_8508.wav,11
-164,170,output_8509.wav,6
17,171,output_8510.wav,3
20,146,output_8511.wav,3
173,-191,output_8512.wav,14
-180,194,output_8513.wav,6
1,3,output_8514.wav,0
96,183,output_8515.wav,3
-192,41,output_8516.wav,7
-67,-91,output_8517.wav,8
-165,183,output_8518.wav,6
19,-157,output_8519.wav,13
29,-126,output_8520.wav,13
17,-64,output_8521.wav,12
-44,187,output_8522.wav,5
46,-76,output_8523.wav,12
157,-130,output_8524.wav,14
28,148,output_8525.wav,3
-188,79,output_8526.wav,7
21,-101,output_8527.wav,13
77,98,output_8528.wav,0
88,96,output_8529.wav,0
-190,81,output_8530.wav,7
-31,121,output_8531.wav,5
57,130,output_8532.wav,3
54,157,output_8533.wav,3
-58,-154,output_8534.wav,11
-158,-127,output_8535.wav,10
15,-68,output_8536.wav,12
113,-139,output_8537.wav,14
-91,120,output_8538.wav,5
-99,92,output_8539.wav,4
6,123,output_8540.wav,3
41,99,output_8541.wav,0
104,-23,output_8542.wav,15
-142,173,output_8543.wav,6
-45,-2,output_8544.wav,8
123,33,output_8545.wav,1
87,12,output_8546.wav,0
7,-76,output_8547.wav,12
-171,-11,output_8548.wav,9
154,159,output_8549.wav,2
-67,-86,output_8550.wav,8
-187,-22,output_8551.wav,9
186,45,output_8552.wav,1
-7,72,output_8553.wav,4
-126,141,output_8554.wav,6
188,-148,output_8555.wav,14
-23,-52,output_8556.wav,8
180,16,output_8557.wav,1
-50,30,output_8558.wav,4
49,21,output_8559.wav,0
23,-15,output_8560.wav,12
32,42,output_8561.wav,0
110,88,output_8562.wav,1
82,-59,output_8563.wav,12
-103,-77,output_8564.wav,9
121,-16,output_8565.wav,15
18,96,output_8566.wav,0
1,89,output_8567.wav,0
-65,-99,output_8568.wav,8
-154,-182,output_8569.wav,10
43,-132,output_8570.wav,13
6,-190,output_8571.wav,13
-51,195,output_8572.wav,5
84,-73,output_8573.wav,12
-115,-42,output_8574.wav,9
134,111,output_8575.wav,2
94,-76,output_8576.wav,12
192,-6,output_8577.wav,15
186,80,output_8578.wav,1
92,-144,output_8579.wav,13
-121,-109,output_8580.wav,10
-138,54,output_8581.wav,7
26,-88,output_8582.wav,12
-126,14,output_8583.wav,7
67,163,output_8584.wav,3
-198,95,output_8585.wav,7
105,-174,output_8586.wav,14
5,-186,output_8587.wav,13
-167,15,output_8588.wav,7
72,-104,output_8589.wav,13
90,122,output_8590.wav,3
27,92,output_8591.wav,0
38,-113,output_8592.wav,13
125,-152,output_8593.wav,14
182,94,output_8594.wav,1
107,54,output_8595.wav,1
-83,47,output_8596.wav,4
-155,127,output_8597.wav,6
-26,-84,output_8598.wav,8
155,-193,output_8599.wav,14
-162,-30,output_8600.wav,9
184,-182,output_8601.wav,14
-137,108,output_8602.wav,6
-42,120,output_8603.wav,5
-10,-118,output_8604.wav,11
-39,137,output_8605.wav,5
-4,-45,output_8606.wav,8
57,-119,output_8607.wav,13
16,-178,output_8608.wav,13
-85,160,output_8609.wav,5
-35,193,output_8610.wav,5
96,-41,output_8611.wav,12
16,-173,output_8612.wav,13
-22,159,output_8613.wav,5
82,140,output_8614.wav,3
77,-2,output_8615.wav,12
71,-100,output_8616.wav,12
-179,-61,output_8617.wav,9
-105,132,output_8618.wav,6
13,-110,output_8619.wav,13
170,-105,output_8620.wav,14
158,75,output_8621.wav,1
121,-193,output_8622.wav,14
-135,-109,output_8623.wav,10
191,115,output_8624.wav,2
89,-160,output_8625.wav,13
-44,-44,output_8626.wav,8
-102,-19,output_8627.wav,9
-79,-103,output_8628.wav,11
-154,-98,output_8629.wav,9
28,-101,output_8630.wav,13
15,63,output_8631.wav,0
196,-119,output_8632.wav,14
-96,85,output_8633.wav,4
-46,30,output_8634.wav,4
127,-39,output_8635.wav,15
-109,152,output_8636.wav,6
25,-151,output_8637.wav,13
70,131,output_8638.wav,3
-154,-197,output_8639.wav,10
123,-164,output_8640.wav,14
11,183,output_8641.wav,3
-149,-142,output_8642.wav,10
-146,-74,output_8643.wav,9
55,-120,output_8644.wav,13
17,-27,output_8645.wav,12
-181,-45,output_8646.wav,9
-85,-46,output_8647.wav,8
84,107,output_8648.wav,3
-48,-129,output_8649.wav,11
-97,141,output_8650.wav,5
-27,-150,output_8651.wav,11
-136,184,output_8652.wav,6
3,-136,output_8653.wav,13
-72,-188,output_8654.wav,11
147,-181,output_8655.wav,14
-146,103,output_8656.wav,6
39,59,output_8657.wav,0
187,-50,output_8658.wav,15
-29,58,output_8659.wav,4
-25,-62,output_8660.wav,8
17,-28,output_8661.wav,12
-135,-106,output_8662.wav,10
-129,151,output_8663.wav,6
-48,-162,output_8664.wav,11
193,-154,output_8665.wav,14
38,115,output_8666.wav,3
-170,140,output_8667.wav,6
-169,-195,output_8668.wav,10
7,-142,output_8669.wav,13
188,61,output_8670.wav,1
-13,121,output_8671.wav,5
-200,186,output_8672.wav,6
-79,-39,output_8673.wav,8
18,-33,output_8674.wav,12
145,-71,output_8675.wav,15
187,194,output_8676.wav,2
-65,-148,output_8677.wav,11
-96,-161,output_8678.wav,11
25,-68,output_8679.wav,12
-25,73,output_8680.wav,4
177,-121,output_8681.wav,14
-186,155,output_8682.wav,6
-54,-61,output_8683.wav,8
-55,-99,output_8684.wav,8
70,-31,output_8685.wav,12
-109,-136,output_8686.wav,10
-47,-194,output_8687.wav,11
-157,-68,output_8688.wav,9
-57,38,output_8689.wav,4
123,1,output_8690.wav,1
195,-149,output_8691.wav,14
59,-98,output_8692.wav,12
-150,-124,output_8693.wav,10
-53,-98,output_8694.wav,8
-55,116,output_8695.wav,5
89,-102,output_8696.wav,13
-90,-190,output_8697.wav,11
-15,136,output_8698.wav,5
-122,119,output_8699.wav,6
4,152,output_8700.wav,3
177,1,output_8701.wav,1
-134,178,output_8702.wav,6
-199,-19,output_8703.wav,9
-62,173,output_8704.wav,5
114,-162,output_8705.wav,14
95,-65,output_8706.wav,12
135,186,output_8707.wav,2
86,160,output_8708.wav,3
-16,-56,output_8709.wav,8
184,136,output_8710.wav,2
-186,175,output_8711.wav,6
138,-98,output_8712.wav,15
-143,8,output_8713.wav,7
-131,-28,output_8714.wav,9
157,-29,output_8715.wav,15
85,-123,output_8716.wav,13
26,159,output_8717.wav,3
-32,190,output_8718.wav,5
82,-137,output_8719.wav,13
117,-98,output_8720.wav,15
119,9,output_8721.wav,1
188,66,output_8722.wav,1
-4,-123,output_8723.wav,11
3,89,output_8724.wav,0
-19,197,output_8725.wav,5
89,-74,output_8726.wav,12
-130,-196,output_8727.wav,10
93,-56,output_8728.wav,12
-178,115,output_8729.wav,6
-105,1,output_8730.wav,7
-118,148,output_8731.wav,6
17,134,output_8732.wav,3
113,-132,output_8733.wav,14
-69,75,output_8734.wav,4
-153,-162,output_8735.wav,10
-147,125,output_8736.wav,6
-155,156,output_8737.wav,6
-69,148,output_8738.wav,5
-149,68,output_8739.wav,7
56,-6,output_8740.wav,12
71,-20,output_8741.wav,12
59,150,output_8742.wav,3
-155,10,output_8743.wav,7
24,123,output_8744.wav,3
31,-150,output_8745.wav,13
81,79,output_8746.wav,0
-112,-55,output_8747.wav,9
164,-52,output_8748.wav,15
71,-59,output_8749.wav,12
83,-53,output_8750.wav,12
-80,-85,output_8751.wav,8
-15,-112,output_8752.wav,11
14,-152,output_8753.wav,13
-153,84,output_8754.wav,7
124,44,output_8755.wav,1
-149,125,output_8756.wav,6
160,-136,output_8757.wav,14
-141,172,output_8758.wav,6
126,-11,output_8759.wav,15
-60,-5,output_8760.wav,8
174,-70,output_8761.wav,15
-111,-125,output_8762.wav,10
64,-23,output_8763.wav,12
120,-74,output_8764.wav,15
-87,-45,output_8765.wav,8
27,137,output_8766.wav,3
-67,138,output_8767.wav,5
-9,-155,output_8768.wav,11
-152,16,output_8769.wav,7
86,13,output_8770.wav,0
110,53,output_8771.wav,1
156,178,output_8772.wav,2
77,-177,output_8773.wav,13
46,121,output_8774.wav,3
9,85,output_8775.wav,0
102,177,output_8776.wav,2
-51,101,output_8777.wav,5
-136,-151,output_8778.wav,10
122,182,output_8779.wav,2
-163,84,output_8780.wav,7
-66,-173,output_8781.wav,11
-197,150,output_8782.wav,6
-88,114,output_8783.wav,5
-74,-40,output_8784.wav,8
-150,64,output_8785.wav,7
98,-95,output_8786.wav,12
73,88,output_8787.wav,0
-36,-85,output_8788.wav,8
-1,169,output_8789.wav,5
51,-3,output_8790.wav,12
106,-57,output_8791.wav,15
-92,191,output_8792.wav,5
-26,195,output_8793.wav,5
88,-40,output_8794.wav,12
-180,-165,output_8795.wav,10
86,138,output_8796.wav,3
-144,31,output_8797.wav,7
132,151,output_8798.wav,2
44,104,output_8799.wav,3
44,126,output_8800.wav,3
90,-42,output_8801.wav,12
119,-54,output_8802.wav,15
53,136,output_8803.wav,3
-43,60,output_8804.wav,4
-194,-49,output_8805.wav,9
-161,93,output_8806.wav,7
-117,-184,output_8807.wav,10
-13,-164,output_8808.wav,11
105,-50,output_8809.wav,15
172,193,output_8810.wav,2
-5,134,output_8811.wav,5
-148,180,output_8812.wav,6
-185,69,output_8813.wav,7
-41,-38,output_8814.wav,8
-31,-140,output_8815.wav,11
174,20,output_8816.wav,1
-108,156,output_8817.wav,6
83,70,output_8818.wav,0
-172,89,output_8819.wav,7
133,126,output_8820.wav,2
167,-5,output_8821.wav,15
-26,-78,output_8822.wav,8
55,-20,output_8823.wav,12
166,-161,output_8824.wav,14
109,-3,output_8825.wav,15
-150,-55,output_8826.wav,9
82,108,output_8827.wav,3
-70,-196,output_8828.wav,11
-2,-21,output_8829.wav,8
63,-52,output_8830.wav,12
-60,-130,output_8831.wav,11
-52,43,output_8832.wav,4
191,-164,output_8833.wav,14
-9,-131,output_8834.wav,11
184,-123,output_8835.wav,14
101,179,output_8836.wav,2
-197,-91,output_8837.wav,9
16,51,output_8838.wav,0
-7,118,output_8839.wav,5
-30,-40,output_8840.wav,8
112,-105,output_8841.wav,14
-69,106,output_8842.wav,5
133,-33,output_8843.wav,15
76,-123,output_8844.wav,13
-139,-110,output_8845.wav,10
-68,-82,output_8846.wav,8
54,70,output_8847.wav,0
-89,40,output_8848.wav,4
-8,194,output_8849.wav,5
4,104,output_8850.wav,3
175,-32,output_8851.wav,15
-19,-21,output_8852.wav,8
78,122,output_8853.wav,3
-198,-159,output_8854.wav,10
-145,-162,output_8855.wav,10
-96,-193,output_8856.wav,11
-167,-101,output_8857.wav,10
98,-184,output_8858.wav,13
-189,77,output_8859.wav,7
34,-42,output_8860.wav,12
40,-159,output_8861.wav,13
-150,135,output_8862.wav,6
-165,-69,output_8863.wav,9
-76,-175,output_8864.wav,11
28,-153,output_8865.wav,13
105,134,output_8866.wav,2
188,-36,output_8867.wav,15
118,8,output_8868.wav,1
-140,131,output_8869.wav,6
62,143,output_8870.wav,3
-6,-130,output_8871.wav,11
34,-98,output_8872.wav,12
121,-59,output_8873.wav,15
78,191,output_8874.wav,3
-147,-88,output_8875.wav,9
-178,-179,output_8876.wav,10
104,-86,output_8877.wav,15
-150,-81,output_8878.wav,9
-45,-29,output_8879.wav,8
8,133,output_8880.wav,3
-23,-197,output_8881.wav,11
-190,-117,output_8882.wav,10
-110,-110,output_8883.wav,10
-4,166,output_8884.wav,5
132,193,output_8885.wav,2
-56,-39,output_8886.wav,8
28,-120,output_8887.wav,13
169,-94,output_8888.wav,15
-44,48,output_8889.wav,4
14,-17,output_8890.wav,12
-175,-29,output_8891.wav,9
160,-186,output_8892.wav,14
-125,-68,output_8893.wav,9
-172,43,output_8894.wav,7
-140,101,output_8895.wav,6
76,59,output_8896.wav,0
-126,-164,output_8897.wav,10
82,-41,output_8898.wav,12
-156,188,output_8899.wav,6
117,168,output_8900.wav,2
-148,77,output_8901.wav,7
0,162,output_8902.wav,3
106,-184,output_8903.wav,14
118,46,output_8904.wav,1
-9,-5,output_8905.wav,8
100,-197,output_8906.wav,13
